-1074	0	0
-1073.9	0	0
-1073.8	0	0
-1073.7	0	0
-1073.6	0	0
-1073.5	0	0
-1073.4	0	0
-1073.3	0	0
-1073.2	0	0
-1073.1	0	0
-1073	0	0
-1072.9	0	0
-1072.8	0	0
-1072.7	0	0
-1072.6	0	0
-1072.5	0	0
-1072.4	0	0
-1072.3	0	0
-1072.2	0	0
-1072.1	0	0
-1072	0	0
-1071.9	0	0
-1071.8	0	0
-1071.7	0	0
-1071.6	0	0
-1071.5	0	0
-1071.4	0	0
-1071.3	0	0
-1071.2	0	0
-1071.1	0	0
-1071	0	0
-1070.9	0	0
-1070.8	0	0
-1070.7	0	0
-1070.6	0	0
-1070.5	0	0
-1070.4	0	0
-1070.3	0	0
-1070.2	0	0
-1070.1	0	0
-1070	0	0
-1069.9	0	0
-1069.8	0	0
-1069.7	0	0
-1069.6	0	0
-1069.5	0	0
-1069.4	0	0
-1069.3	0	0
-1069.2	0	0
-1069.1	0	0
-1069	0	0
-1068.9	0	0
-1068.8	0	0
-1068.7	0	0
-1068.6	0	0
-1068.5	0	0
-1068.4	0	0
-1068.3	0	0
-1068.2	0	0
-1068.1	0	0
-1068	0	0
-1067.9	0	0
-1067.8	0	0
-1067.7	0	0
-1067.6	0	0
-1067.5	0	0
-1067.4	0	0
-1067.3	0	0
-1067.2	0	0
-1067.1	0	0
-1067	0	0
-1066.9	0	0
-1066.8	0	0
-1066.7	0	0
-1066.6	0	0
-1066.5	0	0
-1066.4	0	0
-1066.3	0	0
-1066.2	0	0
-1066.1	0	0
-1066	0	0
-1065.9	0	0
-1065.8	0	0
-1065.7	0	0
-1065.6	0	0
-1065.5	0	0
-1065.4	0	0
-1065.3	0	0
-1065.2	0	0
-1065.1	0	0
-1065	0	0
-1064.9	0	0
-1064.8	0	0
-1064.7	0	0
-1064.6	0	0
-1064.5	0	0
-1064.4	0	0
-1064.3	0	0
-1064.2	0	0
-1064.1	0	0
-1064	0	0
-1063.9	0	0
-1063.8	0	0
-1063.7	0	0
-1063.6	0	0
-1063.5	0	0
-1063.4	0	0
-1063.3	0	0
-1063.2	0	0
-1063.1	0	0
-1063	0	0
-1062.9	0	0
-1062.8	0	0
-1062.7	0	0
-1062.6	0	0
-1062.5	0	0
-1062.4	0	0
-1062.3	0	0
-1062.2	0	0
-1062.1	0	0
-1062	0	0
-1061.9	0	0
-1061.8	0	0
-1061.7	0	0
-1061.6	0	0
-1061.5	0	0
-1061.4	0	0
-1061.3	0	0
-1061.2	0	0
-1061.1	0	0
-1061	0	0
-1060.9	0	0
-1060.8	0	0
-1060.7	0	0
-1060.6	0	0
-1060.5	0	0
-1060.4	0	0
-1060.3	0	0
-1060.2	0	0
-1060.1	0	0
-1060	0	0
-1059.9	0	0
-1059.8	0	0
-1059.7	0	0
-1059.6	0	0
-1059.5	0	0
-1059.4	0	0
-1059.3	0	0
-1059.2	0	0
-1059.1	0	0
-1059	0	0
-1058.9	0	0
-1058.8	0	0
-1058.7	0	0
-1058.6	0	0
-1058.5	0	0
-1058.4	0	0
-1058.3	0	0
-1058.2	0	0
-1058.1	0	0
-1058	0	0
-1057.9	0	0
-1057.8	0	0
-1057.7	0	0
-1057.6	0	0
-1057.5	0	0
-1057.4	0	0
-1057.3	0	0
-1057.2	0	0
-1057.1	0	0
-1057	0	0
-1056.9	0	0
-1056.8	0	0
-1056.7	0	0
-1056.6	0	0
-1056.5	0	0
-1056.4	0	0
-1056.3	0	0
-1056.2	0	0
-1056.1	0	0
-1056	0	0
-1055.9	0	0
-1055.8	0	0
-1055.7	0	0
-1055.6	0	0
-1055.5	0	0
-1055.4	0	0
-1055.3	0	0
-1055.2	0	0
-1055.1	0	0
-1055	0	0
-1054.9	0	0
-1054.8	0	0
-1054.7	0	0
-1054.6	0	0
-1054.5	0	0
-1054.4	0	0
-1054.3	0	0
-1054.2	0	0
-1054.1	0	0
-1054	0	0
-1053.9	0	0
-1053.8	0	0
-1053.7	0	0
-1053.6	0	0
-1053.5	0	0
-1053.4	0	0
-1053.3	0	0
-1053.2	0	0
-1053.1	0	0
-1053	0	0
-1052.9	0	0
-1052.8	0	0
-1052.7	0	0
-1052.6	0	0
-1052.5	0	0
-1052.4	0	0
-1052.3	0	0
-1052.2	0	0
-1052.1	0	0
-1052	0	0
-1051.9	0	0
-1051.8	0	0
-1051.7	0	0
-1051.6	0	0
-1051.5	0	0
-1051.4	0	0
-1051.3	0	0
-1051.2	0	0
-1051.1	0	0
-1051	0	0
-1050.9	0	0
-1050.8	0	0
-1050.7	0	0
-1050.6	0	0
-1050.5	0	0
-1050.4	0	0
-1050.3	0	0
-1050.2	0	0
-1050.1	0	0
-1050	0	0
-1049.9	0	0
-1049.8	0	0
-1049.7	0	0
-1049.6	0	0
-1049.5	0	0
-1049.4	0	0
-1049.3	0	0
-1049.2	0	0
-1049.1	0	0
-1049	0	0
-1048.9	0	0
-1048.8	0	0
-1048.7	0	0
-1048.6	0	0
-1048.5	0	0
-1048.4	0	0
-1048.3	0	0
-1048.2	0	0
-1048.1	0	0
-1048	0	0
-1047.9	0	0
-1047.8	0	0
-1047.7	0	0
-1047.6	0	0
-1047.5	0	0
-1047.4	0	0
-1047.3	0	0
-1047.2	0	0
-1047.1	0	0
-1047	0	0
-1046.9	0	0
-1046.8	0	0
-1046.7	0	0
-1046.6	0	0
-1046.5	0	0
-1046.4	0	0
-1046.3	0	0
-1046.2	0	0
-1046.1	0	0
-1046	0	0
-1045.9	0	0
-1045.8	0	0
-1045.7	0	0
-1045.6	0	0
-1045.5	0	0
-1045.4	0	0
-1045.3	0	0
-1045.2	0	0
-1045.1	0	0
-1045	0	0
-1044.9	0	0
-1044.8	0	0
-1044.7	0	0
-1044.6	0	0
-1044.5	0	0
-1044.4	0	0
-1044.3	0	0
-1044.2	0	0
-1044.1	0	0
-1044	0	0
-1043.9	0	0
-1043.8	0	0
-1043.7	0	0
-1043.6	0	0
-1043.5	0	0
-1043.4	0	0
-1043.3	0	0
-1043.2	0	0
-1043.1	0	0
-1043	0	0
-1042.9	0	0
-1042.8	0	0
-1042.7	0	0
-1042.6	0	0
-1042.5	0	0
-1042.4	0	0
-1042.3	0	0
-1042.2	0	0
-1042.1	0	0
-1042	0	0
-1041.9	0	0
-1041.8	0	0
-1041.7	0	0
-1041.6	0	0
-1041.5	0	0
-1041.4	0	0
-1041.3	0	0
-1041.2	0	0
-1041.1	0	0
-1041	0	0
-1040.9	0	0
-1040.8	0	0
-1040.7	0	0
-1040.6	0	0
-1040.5	0	0
-1040.4	0	0
-1040.3	0	0
-1040.2	0	0
-1040.1	0	0
-1040	0	0
-1039.9	0	0
-1039.8	0	0
-1039.7	0	0
-1039.6	0	0
-1039.5	0	0
-1039.4	0	0
-1039.3	0	0
-1039.2	0	0
-1039.1	0	0
-1039	0	0
-1038.9	0	0
-1038.8	0	0
-1038.7	0	0
-1038.6	0	0
-1038.5	0	0
-1038.4	0	0
-1038.3	0	0
-1038.2	0	0
-1038.1	0	0
-1038	0	0
-1037.9	0	0
-1037.8	0	0
-1037.7	0	0
-1037.6	0	0
-1037.5	0	0
-1037.4	0	0
-1037.3	0	0
-1037.2	0	0
-1037.1	0	0
-1037	0	0
-1036.9	0	0
-1036.8	0	0
-1036.7	0	0
-1036.6	0	0
-1036.5	0	0
-1036.4	0	0
-1036.3	0	0
-1036.2	0	0
-1036.1	0	0
-1036	0	0
-1035.9	0	0
-1035.8	0	0
-1035.7	0	0
-1035.6	0	0
-1035.5	0	0
-1035.4	0	0
-1035.3	0	0
-1035.2	0	0
-1035.1	0	0
-1035	0	0
-1034.9	0	0
-1034.8	0	0
-1034.7	0	0
-1034.6	0	0
-1034.5	0	0
-1034.4	0	0
-1034.3	0	0
-1034.2	0	0
-1034.1	0	0
-1034	0	0
-1033.9	0	0
-1033.8	0	0
-1033.7	0	0
-1033.6	0	0
-1033.5	0	0
-1033.4	0	0
-1033.3	0	0
-1033.2	0	0
-1033.1	0	0
-1033	0	0
-1032.9	0	0
-1032.8	0	0
-1032.7	0	0
-1032.6	0	0
-1032.5	0	0
-1032.4	0	0
-1032.3	0	0
-1032.2	0	0
-1032.1	0	0
-1032	0	0
-1031.9	0	0
-1031.8	0	0
-1031.7	0	0
-1031.6	0	0
-1031.5	0	0
-1031.4	0	0
-1031.3	0	0
-1031.2	0	0
-1031.1	0	0
-1031	0	0
-1030.9	0	0
-1030.8	0	0
-1030.7	0	0
-1030.6	0	0
-1030.5	0	0
-1030.4	0	0
-1030.3	0	0
-1030.2	0	0
-1030.1	0	0
-1030	0	0
-1029.9	0	0
-1029.8	0	0
-1029.7	0	0
-1029.6	0	0
-1029.5	0	0
-1029.4	0	0
-1029.3	0	0
-1029.2	0	0
-1029.1	0	0
-1029	0	0
-1028.9	0	0
-1028.8	0	0
-1028.7	0	0
-1028.6	0	0
-1028.5	0	0
-1028.4	0	0
-1028.3	0	0
-1028.2	0	0
-1028.1	0	0
-1028	0	0
-1027.9	0	0
-1027.8	0	0
-1027.7	0	0
-1027.6	0	0
-1027.5	0	0
-1027.4	0	0
-1027.3	0	0
-1027.2	0	0
-1027.1	0	0
-1027	0	0
-1026.9	0	0
-1026.8	0	0
-1026.7	0	0
-1026.6	0	0
-1026.5	0	0
-1026.4	0	0
-1026.3	0	0
-1026.2	0	0
-1026.1	0	0
-1026	0	0
-1025.9	0	0
-1025.8	0	0
-1025.7	0	0
-1025.6	0	0
-1025.5	0	0
-1025.4	0	0
-1025.3	0	0
-1025.2	0	0
-1025.1	0	0
-1025	0	0
-1024.9	0	0
-1024.8	0	0
-1024.7	0	0
-1024.6	0	0
-1024.5	0	0
-1024.4	0	0
-1024.3	0	0
-1024.2	0	0
-1024.1	0	0
-1024	0	0
-1023.9	0	0
-1023.8	0	0
-1023.7	0	0
-1023.6	0	0
-1023.5	0	0
-1023.4	0	0
-1023.3	0	0
-1023.2	0	0
-1023.1	0	0
-1023	0	0
-1022.9	0	0
-1022.8	0	0
-1022.7	0	0
-1022.6	0	0
-1022.5	0	0
-1022.4	0	0
-1022.3	0	0
-1022.2	0	0
-1022.1	0	0
-1022	0	0
-1021.9	0	0
-1021.8	0	0
-1021.7	0	0
-1021.6	0	0
-1021.5	0	0
-1021.4	0	0
-1021.3	0	0
-1021.2	0	0
-1021.1	0	0
-1021	0	0
-1020.9	0	0
-1020.8	0	0
-1020.7	0	0
-1020.6	0	0
-1020.5	0	0
-1020.4	0	0
-1020.3	0	0
-1020.2	0	0
-1020.1	0	0
-1020	0	0
-1019.9	0	0
-1019.8	0	0
-1019.7	0	0
-1019.6	0	0
-1019.5	0	0
-1019.4	0	0
-1019.3	0	0
-1019.2	0	0
-1019.1	0	0
-1019	0	0
-1018.9	0	0
-1018.8	0	0
-1018.7	0	0
-1018.6	0	0
-1018.5	0	0
-1018.4	0	0
-1018.3	0	0
-1018.2	0	0
-1018.1	0	0
-1018	0	0
-1017.9	0	0
-1017.8	0	0
-1017.7	0	0
-1017.6	0	0
-1017.5	0	0
-1017.4	0	0
-1017.3	0	0
-1017.2	0	0
-1017.1	0	0
-1017	0	0
-1016.9	0	0
-1016.8	0	0
-1016.7	0	0
-1016.6	0	0
-1016.5	0	0
-1016.4	0	0
-1016.3	0	0
-1016.2	0	0
-1016.1	0	0
-1016	0	0
-1015.9	0	0
-1015.8	0	0
-1015.7	0	0
-1015.6	0	0
-1015.5	0	0
-1015.4	0	0
-1015.3	0	0
-1015.2	0	0
-1015.1	0	0
-1015	0	0
-1014.9	0	0
-1014.8	0	0
-1014.7	0	0
-1014.6	0	0
-1014.5	0	0
-1014.4	0	0
-1014.3	0	0
-1014.2	0	0
-1014.1	0	0
-1014	0	0
-1013.9	0	0
-1013.8	0	0
-1013.7	0	0
-1013.6	0	0
-1013.5	0	0
-1013.4	0	0
-1013.3	0	0
-1013.2	0	0
-1013.1	0	0
-1013	0	0
-1012.9	0	0
-1012.8	0	0
-1012.7	0	0
-1012.6	0	0
-1012.5	0	0
-1012.4	0	0
-1012.3	0	0
-1012.2	0	0
-1012.1	0	0
-1012	0	0
-1011.9	0	0
-1011.8	0	0
-1011.7	0	0
-1011.6	0	0
-1011.5	0	0
-1011.4	0	0
-1011.3	0	0
-1011.2	0	0
-1011.1	0	0
-1011	0	0
-1010.9	0	0
-1010.8	0	0
-1010.7	0	0
-1010.6	0	0
-1010.5	0	0
-1010.4	0	0
-1010.3	0	0
-1010.2	0	0
-1010.1	0	0
-1010	0	0
-1009.9	0	0
-1009.8	0	0
-1009.7	0	0
-1009.6	0	0
-1009.5	0	0
-1009.4	0	0
-1009.3	0	0
-1009.2	0	0
-1009.1	0	0
-1009	0	0
-1008.9	0	0
-1008.8	0	0
-1008.7	0	0
-1008.6	0	0
-1008.5	0	0
-1008.4	0	0
-1008.3	0	0
-1008.2	0	0
-1008.1	0	0
-1008	0	0
-1007.9	0	0
-1007.8	0	0
-1007.7	0	0
-1007.6	0	0
-1007.5	0	0
-1007.4	0	0
-1007.3	0	0
-1007.2	0	0
-1007.1	0	0
-1007	0	0
-1006.9	0	0
-1006.8	0	0
-1006.7	0	0
-1006.6	0	0
-1006.5	0	0
-1006.4	0	0
-1006.3	0	0
-1006.2	0	0
-1006.1	0	0
-1006	0	0
-1005.9	0	0
-1005.8	0	0
-1005.7	0	0
-1005.6	0	0
-1005.5	0	0
-1005.4	0	0
-1005.3	0	0
-1005.2	0	0
-1005.1	0	0
-1005	0	0
-1004.9	0	0
-1004.8	0	0
-1004.7	0	0
-1004.6	0	0
-1004.5	0	0
-1004.4	0	0
-1004.3	0	0
-1004.2	0	0
-1004.1	0	0
-1004	0	0
-1003.9	0	0
-1003.8	0	0
-1003.7	0	0
-1003.6	0	0
-1003.5	0	0
-1003.4	0	0
-1003.3	0	0
-1003.2	0	0
-1003.1	0	0
-1003	0	0
-1002.9	0	0
-1002.8	0	0
-1002.7	0	0
-1002.6	0	0
-1002.5	0	0
-1002.4	0	0
-1002.3	0	0
-1002.2	0	0
-1002.1	0	0
-1002	0	0
-1001.9	0	0
-1001.8	0	0
-1001.7	0	0
-1001.6	0	0
-1001.5	0	0
-1001.4	0	0
-1001.3	0	0
-1001.2	0	0
-1001.1	0	0
-1001	0	0
-1000.9	0	0
-1000.8	0	0
-1000.7	0	0
-1000.6	0	0
-1000.5	0	0
-1000.4	0	0
-1000.3	0	0
-1000.2	0	0
-1000.1	0	0
-1000	0	1.83697E-16
-999.9	0	0.000471239
-999.8	0	0.000942477
-999.7	0	0.001413713
-999.6	0	0.001884948
-999.5	0	0.002356179
-999.4	0	0.002827407
-999.3	0	0.00329863
-999.2	0	0.003769848
-999.1	0	0.00424106
-999	0	0.004712265
-998.9	0	0.005183463
-998.8	0	0.005654652
-998.7	0	0.006125833
-998.6	0	0.006597004
-998.5	0	0.007068165
-998.4	0	0.007539314
-998.3	0	0.008010452
-998.2	0	0.008481577
-998.1	0	0.008952688
-998	0	0.009423786
-997.9	0	0.009894868
-997.8	0	0.010365935
-997.7	0	0.010836986
-997.6	0	0.011308019
-997.5	0	0.011779035
-997.4	0	0.012250032
-997.3	0	0.012721009
-997.2	0	0.013191967
-997.1	0	0.013662903
-997	0	0.014133819
-996.9	0	0.014604711
-996.8	0	0.015075581
-996.7	0	0.015546427
-996.6	0	0.016017248
-996.5	0	0.016488044
-996.4	0	0.016958814
-996.3	0	0.017429558
-996.2	0	0.017900273
-996.1	0	0.018370961
-996	0	0.018841619
-995.9	0	0.019312248
-995.8	0	0.019782846
-995.7	0	0.020253413
-995.6	0	0.020723948
-995.5	0	0.02119445
-995.4	0	0.021664919
-995.3	0	0.022135354
-995.2	0	0.022605753
-995.1	0	0.023076117
-995	0	0.023546445
-994.9	0	0.024016735
-994.8	0	0.024486987
-994.7	0	0.024957201
-994.6	0	0.025427376
-994.5	0	0.02589751
-994.4	0	0.026367603
-994.3	0	0.026837654
-994.2	0	0.027307664
-994.1	0	0.02777763
-994	0	0.028247552
-993.9	0	0.02871743
-993.8	0	0.029187262
-993.7	0	0.029657048
-993.6	0	0.030126788
-993.5	0	0.030596479
-993.4	0	0.031066123
-993.3	0	0.031535717
-993.2	0	0.032005262
-993.1	0	0.032474756
-993	0	0.032944199
-992.9	0	0.033413589
-992.8	0	0.033882927
-992.7	0	0.034352212
-992.6	0	0.034821442
-992.5	0	0.035290617
-992.4	0	0.035759737
-992.3	0	0.0362288
-992.2	0	0.036697806
-992.1	0	0.037166754
-992	0	0.037635643
-991.9	0	0.038104473
-991.8	0	0.038573242
-991.7	0	0.039041951
-991.6	0	0.039510598
-991.5	0	0.039979183
-991.4	0	0.040447704
-991.3	0	0.040916162
-991.2	0	0.041384555
-991.1	0	0.041852883
-991	0	0.042321144
-990.9	0	0.042789339
-990.8	0	0.043257466
-990.7	0	0.043725525
-990.6	0	0.044193515
-990.5	0	0.044661435
-990.4	0	0.045129285
-990.3	0	0.045597063
-990.2	0	0.046064769
-990.1	0	0.046532403
-990	0	0.046999963
-989.9	0	0.047467448
-989.8	0	0.047934859
-989.7	0	0.048402194
-989.6	0	0.048869453
-989.5	0	0.049336635
-989.4	0	0.049803738
-989.3	0	0.050270763
-989.2	0	0.050737709
-989.1	0	0.051204574
-989	0	0.051671359
-988.9	0	0.052138062
-988.8	0	0.052604683
-988.7	0	0.05307122
-988.6	0	0.053537674
-988.5	0	0.054004043
-988.4	0	0.054470327
-988.3	0	0.054936525
-988.2	0	0.055402637
-988.1	0	0.05586866
-988	0	0.056334596
-987.9	0	0.056800442
-987.8	0	0.057266199
-987.7	0	0.057731866
-987.6	0	0.058197441
-987.5	0	0.058662924
-987.4	0	0.059128315
-987.3	0	0.059593612
-987.2	0	0.060058816
-987.1	0	0.060523924
-987	0	0.060988937
-986.9	0	0.061453853
-986.8	0	0.061918673
-986.7	0	0.062383395
-986.6	0	0.062848018
-986.5	0	0.063312542
-986.4	0	0.063776966
-986.3	0	0.064241289
-986.2	0	0.064705511
-986.1	0	0.06516963
-986	0	0.065633647
-985.9	0	0.06609756
-985.8	0	0.066561369
-985.7	0	0.067025072
-985.6	0	0.06748867
-985.5	0	0.067952161
-985.4	0	0.068415545
-985.3	0	0.068878821
-985.2	0	0.069341988
-985.1	0	0.069805046
-985	0	0.070267993
-984.9	0	0.070730829
-984.8	0	0.071193554
-984.7	0	0.071656166
-984.6	0	0.072118665
-984.5	0	0.072581051
-984.4	0	0.073043321
-984.3	0	0.073505476
-984.2	0	0.073967516
-984.1	0	0.074429438
-984	0	0.074891243
-983.9	0	0.075352929
-983.8	0	0.075814497
-983.7	0	0.076275945
-983.6	0	0.076737272
-983.5	0	0.077198478
-983.4	0	0.077659563
-983.3	0	0.078120524
-983.2	0	0.078581363
-983.1	0	0.079042077
-983	0	0.079502666
-982.9	0	0.07996313
-982.8	0	0.080423468
-982.7	0	0.080883678
-982.6	0	0.081343761
-982.5	0	0.081803716
-982.4	0	0.082263541
-982.3	0	0.082723236
-982.2	0	0.083182801
-982.1	0	0.083642234
-982	0	0.084101535
-981.9	0	0.084560704
-981.8	0	0.085019739
-981.7	0	0.085478639
-981.6	0	0.085937405
-981.5	0	0.086396035
-981.4	0	0.086854529
-981.3	0	0.087312885
-981.2	0	0.087771103
-981.1	0	0.088229183
-981	0	0.088687124
-980.9	0	0.089144924
-980.8	0	0.089602584
-980.7	0	0.090060102
-980.6	0	0.090517478
-980.5	0	0.090974712
-980.4	0	0.091431801
-980.3	0	0.091888746
-980.2	0	0.092345546
-980.1	0	0.0928022
-980	0	0.093258708
-979.9	0	0.093715068
-979.8	0	0.09417128
-979.7	0	0.094627344
-979.6	0	0.095083258
-979.5	0	0.095539022
-979.4	0	0.095994635
-979.3	0	0.096450097
-979.2	0	0.096905406
-979.1	0	0.097360562
-979	0	0.097815565
-978.9	0	0.098270413
-978.8	0	0.098725106
-978.7	0	0.099179643
-978.6	0	0.099634023
-978.5	0	0.100088246
-978.4	0	0.100542311
-978.3	0	0.100996217
-978.2	0	0.101449964
-978.1	0	0.10190355
-978	0	0.102356976
-977.9	0	0.10281024
-977.8	0	0.103263341
-977.7	0	0.10371628
-977.6	0	0.104169055
-977.5	0	0.104621665
-977.4	0	0.10507411
-977.3	0	0.105526389
-977.2	0	0.105978501
-977.1	0	0.106430446
-977	0	0.106882223
-976.9	0	0.107333832
-976.8	0	0.10778527
-976.7	0	0.108236539
-976.6	0	0.108687637
-976.5	0	0.109138563
-976.4	0	0.109589316
-976.3	0	0.110039897
-976.2	0	0.110490304
-976.1	0	0.110940536
-976	0	0.111390593
-975.9	0	0.111840474
-975.8	0	0.112290179
-975.7	0	0.112739706
-975.6	0	0.113189056
-975.5	0	0.113638226
-975.4	0	0.114087217
-975.3	0	0.114536028
-975.2	0	0.114984658
-975.1	0	0.115433107
-975	0	0.115881373
-974.9	0	0.116329456
-974.8	0	0.116777356
-974.7	0	0.117225071
-974.6	0	0.117672601
-974.5	0	0.118119945
-974.4	0	0.118567103
-974.3	0	0.119014073
-974.2	0	0.119460855
-974.1	0	0.119907449
-974	0	0.120353854
-973.9	0	0.120800068
-973.8	0	0.121246092
-973.7	0	0.121691924
-973.6	0	0.122137564
-973.5	0	0.122583011
-973.4	0	0.123028265
-973.3	0	0.123473324
-973.2	0	0.123918188
-973.1	0	0.124362857
-973	0	0.124807329
-972.9	0	0.125251604
-972.8	0	0.125695682
-972.7	0	0.126139561
-972.6	0	0.12658324
-972.5	0	0.12702672
-972.4	0	0.127469999
-972.3	0	0.127913077
-972.2	0	0.128355953
-972.1	0	0.128798626
-972	0	0.129241096
-971.9	0	0.129683362
-971.8	0	0.130125423
-971.7	0	0.130567278
-971.6	0	0.131008928
-971.5	0	0.13145037
-971.4	0	0.131891605
-971.3	0	0.132332631
-971.2	0	0.132773449
-971.1	0	0.133214057
-971	0	0.133654455
-970.9	0	0.134094641
-970.8	0	0.134534616
-970.7	0	0.134974378
-970.6	0	0.135413927
-970.5	0	0.135853263
-970.4	0	0.136292383
-970.3	0	0.136731289
-970.2	0	0.137169978
-970.1	0	0.137608452
-970	0	0.138046707
-969.9	0	0.138484745
-969.8	0	0.138922564
-969.7	0	0.139360164
-969.6	0	0.139797543
-969.5	0	0.140234702
-969.4	0	0.14067164
-969.3	0	0.141108355
-969.2	0	0.141544847
-969.1	0	0.141981116
-969	0	0.142417161
-968.9	0	0.142852981
-968.8	0	0.143288575
-968.7	0	0.143723943
-968.6	0	0.144159084
-968.5	0	0.144593997
-968.4	0	0.145028682
-968.3	0	0.145463138
-968.2	0	0.145897364
-968.1	0	0.14633136
-968	0	0.146765125
-967.9	0	0.147198658
-967.8	0	0.147631959
-967.7	0	0.148065026
-967.6	0	0.14849786
-967.5	0	0.148930459
-967.4	0	0.149362823
